text,emergency_level,sentiment,is_emergency,disaster_type,source,verified,timestamp
CRITICAL: major gas leak detected in route 27. 8 block radius being evacuated urgently. ID:5322,CRITICAL,PANIC,True,OTHER,twitter,True,2024-11-14 15:21:51.278290
15 aftershocks reported in main street. Magnitude serious on Richter scale. ID:5857,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-10-23 22:56:51.285293
Water pressure issues reported in route 27. 8 households affected. ID:4074,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-17 10:57:51.298305
"major brush fire near central park, spreading urgently. 10 acres affected. ID:4454",HIGH,NEGATIVE,True,FIRE,twitter,True,2024-10-22 18:17:51.284291
Minor flooding in central park. Water level risen 10 inches due to heavy rain. ID:4665,MEDIUM,NEUTRAL,True,FLOOD,twitter,False,2024-11-14 15:56:51.292292
Minor incident: strong winds affecting residential district. Use caution. #4464,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-23 06:49:51.317291
Protest scheduled at industrial zone. Expecting 500 participants. ID:2069,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-07 00:04:51.299300
Building collapsed in riverside after massive earthquake. 10+ people trapped. Emergency services responding. ID:9190,CRITICAL,PANIC,True,EARTHQUAKE,twitter,True,2024-11-02 01:56:51.276291
Protest scheduled at interstate 95. Expecting 1200 participants. ID:2904,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-11 06:38:51.299300
Regular update: Community event in west end. #8406,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-14 22:55:51.322290
CRITICAL: significant gas leak detected in commercial zone. 15 block radius being evacuated as soon as possible. ID:7791,CRITICAL,PANIC,True,OTHER,news_agency,True,2024-11-09 08:57:51.278290
Active shooter at central park. 6 casualties reported. Police operation ongoing. Stay away! ID:9125,CRITICAL,PANIC,True,VIOLENCE,public,True,2024-11-07 10:51:51.280291
Water contamination alert for route 27. Affects 4k residents. Boil advisory issued. ID:9773,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-31 13:18:51.286290
Regular update: Community event in highway 101. #6325,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-10-21 08:57:51.322290
considerable hurricane with hail approaching route 27. Wind speeds 200mph. Immediate evacuation ordered! ID:1369,CRITICAL,PANIC,True,HURRICANE,twitter,False,2024-11-08 18:48:51.277291
Beach hazard at harbor area: hail causing dangerous conditions. ID:4058,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-05 23:28:51.300291
Protest scheduled at highway 101. Expecting 2000 participants. ID:7366,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-09 01:10:51.299300
Water contamination alert for residential district. Affects 4k residents. Boil advisory issued. ID:9786,HIGH,NEGATIVE,True,OTHER,public,True,2024-11-13 15:55:51.286290
"extensive brush fire near south side, spreading within next hour. 12 acres affected. ID:6885",HIGH,NEGATIVE,True,FIRE,emergency_service,False,2024-11-13 15:36:51.284291
Minor incident: strong winds affecting east area. Use caution. #2819,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-11-01 22:54:51.317291
Building collapsed in harbor area after critical earthquake. 6+ people trapped. Emergency services responding. ID:2944,CRITICAL,PANIC,True,EARTHQUAKE,public,True,2024-11-14 15:27:51.276291
"Construction incident at harbor area. Area secured, 12 workers affected. ID:7700",MEDIUM,NEUTRAL,True,OTHER,public,False,2024-11-03 04:22:51.297292
Traffic delay on riverside: 12 minute backup due to critical accident. ID:5721,MEDIUM,NEUTRAL,True,OTHER,emergency_service,False,2024-11-12 14:23:51.294292
ALERT: major tornado approaching harbor area. 3 minutes to seek shelter! #tornado ID:8097,CRITICAL,PANIC,True,TORNADO,twitter,False,2024-10-20 11:36:51.275300
Planned power outage in downtown for 30 hours tomorrow. ID:7206,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-07 02:48:51.295291
Regular update: Community event in metropolitan area. #7719,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-10-30 15:54:51.323290
Regular update: Community event in north district. #1718,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-08 20:06:51.321293
Regular update: Community event in main street. #8049,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-28 01:10:51.322290
"Construction incident at suburban area. Area secured, 30 workers affected. ID:7590",MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-10-29 00:42:51.297292
Regular update: Community event in north district. #1216,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-02 22:03:51.322290
Regular update: Community event in main street. #7005,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-01 17:01:51.322290
Regular update: Community event in residential district. #2106,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-10-23 19:49:51.322290
Regular update: Community event in downtown. #2954,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-11 03:16:51.322290
Regular update: Community event in downtown. #5563,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-13 10:04:51.323290
Dam failure imminent at main street! 4 communities at risk. Evacuate as soon as possible! #flood ID:8674,CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-10-22 05:57:51.281293
Traffic delay on central park: 10 minute backup due to critical accident. ID:6874,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-10 02:34:51.294292
25 casualties reported in massive fire near north district. Evacuate immediately! #wildfire ID:4633,CRITICAL,PANIC,True,FIRE,twitter,True,2024-11-01 03:56:51.274300
Water pressure issues reported in metropolitan area. 5 households affected. ID:3855,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-18 21:30:51.298305
Minor incident: heavy rain affecting main street. Use caution. #2185,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-10-27 17:14:51.316291
CRITICAL: significant gas leak detected in west end. 12 block radius being evacuated in next 30 minutes. ID:7597,CRITICAL,PANIC,True,OTHER,public,True,2024-11-03 13:13:51.278290
south side roads flooded due to extreme heat. 6 feet of water reported. ID:8905,HIGH,NEGATIVE,True,FLOOD,news_agency,True,2024-11-13 09:46:51.282296
Regular update: Community event in riverside. #7019,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-27 06:55:51.321293
Minor incident: extreme heat affecting downtown. Use caution. #8588,LOW,NEUTRAL,False,WEATHER,public,True,2024-11-07 18:06:51.317291
Minor incident: snow affecting metropolitan area. Use caution. #6048,LOW,NEUTRAL,False,WEATHER,public,True,2024-11-08 06:52:51.315290
Regular update: Community event in city center. #9862,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-06 23:33:51.322290
15 casualties reported in devastating fire near commercial zone. Evacuate immediately! #wildfire ID:6849,CRITICAL,PANIC,True,FIRE,twitter,True,2024-11-15 21:23:51.274300
Minor incident: ice affecting harbor area. Use caution. #6181,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-11-09 11:14:51.315290
devastating accident on city center: 25 vehicles involved. Multiple injuries. Avoid area as soon as possible. ID:2926,CRITICAL,PANIC,True,OTHER,news_agency,True,2024-11-16 15:03:51.279290
Regular update: Community event in suburban area. #2093,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-04 14:04:51.323290
Regular update: Community event in commercial zone. #9052,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-10-23 06:38:51.322290
Beach hazard at metropolitan area: strong winds causing dangerous conditions. ID:2737,MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-11-05 16:48:51.300291
Traffic delay on harbor area: 9 minute backup due to considerable accident. ID:2355,MEDIUM,NEUTRAL,True,OTHER,public,False,2024-10-19 09:13:51.294292
Minor flooding in suburban area. Water level risen 25 inches due to hail. ID:5088,MEDIUM,NEUTRAL,True,FLOOD,public,False,2024-10-25 23:13:51.292292
Regular update: Community event in residential district. #8864,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-06 09:14:51.322290
Minor incident: strong winds affecting suburban area. Use caution. #1344,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-26 01:31:51.315290
Regular update: Community event in west end. #9326,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-23 19:45:51.322290
Minor incident: heavy rain affecting harbor area. Use caution. #8144,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-29 23:45:51.317291
Regular update: Community event in central park. #5527,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-08 20:23:51.322290
Active shooter at south side. 2 casualties reported. Police operation ongoing. Stay away! ID:8781,CRITICAL,PANIC,True,VIOLENCE,twitter,True,2024-11-09 18:15:51.280291
15 aftershocks reported in highway 101. Magnitude massive on Richter scale. ID:9915,HIGH,NEGATIVE,True,OTHER,public,False,2024-11-03 03:45:51.285293
EMERGENCY: major chemical spill in highway 101. 2 mile evacuation zone. Hazmat responding. ID:3291,CRITICAL,PANIC,True,HAZMAT,public,True,2024-11-11 03:17:51.279290
Traffic delay on riverside: 15 minute backup due to serious accident. ID:8395,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-10-27 04:48:51.294292
extensive hurricane with snow approaching residential district. Wind speeds 200mph. Immediate evacuation ordered! ID:9143,CRITICAL,PANIC,True,HURRICANE,emergency_service,True,2024-11-09 06:40:51.277291
20 aftershocks reported in riverside. Magnitude devastating on Richter scale. ID:3735,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-11-04 06:55:51.285293
Regular update: Community event in harbor area. #4330,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-06 15:11:51.322290
Missing person in commercial zone: Last seen 2 hours ago during extreme heat. ID:6144,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-15 17:01:51.287291
Building collapsed in residential district after considerable earthquake. 2+ people trapped. Emergency services responding. ID:2221,CRITICAL,PANIC,True,EARTHQUAKE,emergency_service,True,2024-10-26 18:40:51.276291
west end roads flooded due to lightning. 6 feet of water reported. ID:7794,HIGH,NEGATIVE,True,FLOOD,emergency_service,False,2024-11-07 11:01:51.282296
Regular update: Community event in industrial zone. #4793,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-06 03:47:51.323290
Hospital in main street at 9% capacity. Seeking additional resources. ID:2456,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-12 15:31:51.285293
Minor incident: dense fog affecting north district. Use caution. #6518,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-08 11:00:51.315290
commercial zone roads flooded due to heavy rain. 4 feet of water reported. ID:7206,HIGH,NEGATIVE,True,FLOOD,emergency_service,True,2024-11-03 22:40:51.282296
Minor incident: severe storm affecting downtown. Use caution. #1992,LOW,NEUTRAL,False,WEATHER,public,True,2024-10-28 07:47:51.316291
Minor incident: snow affecting central park. Use caution. #1122,LOW,NEUTRAL,False,WEATHER,public,True,2024-11-16 08:17:51.315290
west end roads flooded due to dense fog. 8 feet of water reported. ID:8959,HIGH,NEGATIVE,True,FLOOD,news_agency,False,2024-11-03 18:19:51.282296
Minor incident: extreme heat affecting route 27. Use caution. #5078,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-08 13:38:51.315290
Regular update: Community event in suburban area. #9773,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-10 20:49:51.322290
ALERT: massive tornado approaching south side. 7 minutes to seek shelter! #tornado ID:8808,CRITICAL,PANIC,True,TORNADO,public,False,2024-10-25 08:26:51.275300
Minor incident: strong winds affecting city center. Use caution. #7931,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-11-17 08:09:51.315290
serious landslide reported near residential district. 12 homes at risk. ID:4725,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-29 02:58:51.291297
Power outage affecting 4k residents in downtown after severe storm. ID:3025,HIGH,NEGATIVE,True,OTHER,news_agency,False,2024-11-15 03:38:51.283292
Water contamination alert for metropolitan area. Affects 4k residents. Boil advisory issued. ID:7943,HIGH,NEGATIVE,True,OTHER,public,True,2024-10-21 19:28:51.286290
"Construction incident at north district. Area secured, 12 workers affected. ID:4906",MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-11-06 03:13:51.297292
EMERGENCY: considerable chemical spill in city center. 6 mile evacuation zone. Hazmat responding. ID:8757,CRITICAL,PANIC,True,HAZMAT,emergency_service,True,2024-11-11 21:57:51.279290
Minor incident: dense fog affecting west end. Use caution. #2078,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-10-30 06:06:51.315290
substantial accident on residential district: 8 vehicles involved. Multiple injuries. Avoid area without delay. ID:4583,CRITICAL,PANIC,True,OTHER,emergency_service,True,2024-10-26 20:40:51.279290
Minor incident: snow affecting industrial zone. Use caution. #6052,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-11-12 02:54:51.316291
Regular update: Community event in south side. #8471,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-21 15:50:51.323290
Dam failure imminent at east area! 6 communities at risk. Evacuate as soon as possible! #flood ID:2004,CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-11-15 23:38:51.281293
Traffic delay on highway 101: 5 minute backup due to major accident. ID:6819,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-08 14:34:51.294292
ALERT: serious tornado approaching downtown. 7 minutes to seek shelter! #tornado ID:3949,CRITICAL,PANIC,True,TORNADO,news_agency,True,2024-11-01 13:49:51.275300
Regular update: Community event in north district. #2799,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-04 01:08:51.322290
6 casualties reported in significant fire near industrial zone. Evacuate without delay! #wildfire ID:6188,CRITICAL,PANIC,True,FIRE,emergency_service,True,2024-11-01 08:57:51.274300
"URGENT: considerable flooding in suburban area, 8 people trapped! Rescue needed within next hour! #emergency ID:9066",CRITICAL,PANIC,True,FLOOD,public,True,2024-10-21 04:17:51.274300
severe storm forecast for downtown. Expected duration: 12 hours. ID:8832,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-30 09:16:51.292292
Regular update: Community event in residential district. #5638,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-10-29 21:18:51.323290
Regular update: Community event in east area. #1311,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-15 01:59:51.322290
Minor incident: dense fog affecting suburban area. Use caution. #8930,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-10-28 14:13:51.317291
Water pressure issues reported in south side. 7 households affected. ID:1683,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-10-29 10:04:51.298305
10 aftershocks reported in city center. Magnitude severe on Richter scale. ID:5743,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-05 19:58:51.285293
Dam failure imminent at riverside! 12 communities at risk. Evacuate in next 30 minutes! #flood ID:9019,CRITICAL,PANIC,True,FLOOD,twitter,False,2024-11-10 00:57:51.281293
Beach hazard at north district: strong winds causing dangerous conditions. ID:1001,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-10-21 16:03:51.300291
Minor incident: hail affecting residential district. Use caution. #9725,LOW,NEUTRAL,False,WEATHER,public,True,2024-10-26 09:56:51.315290
Power outage affecting 4k residents in interstate 95 after lightning. ID:6455,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-07 14:29:51.283292
Minor incident: strong winds affecting main street. Use caution. #4760,LOW,NEUTRAL,False,WEATHER,public,True,2024-10-29 15:56:51.316291
Regular update: Community event in main street. #3246,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-10 00:16:51.322290
Minor incident: heavy rain affecting downtown. Use caution. #6769,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-11-15 19:43:51.315290
Power outage affecting 30k residents in east area after snow. ID:7558,HIGH,NEGATIVE,True,OTHER,news_agency,False,2024-11-14 21:38:51.283292
Evacuation center at commercial zone reaching capacity. 7 people sheltered. ID:2398,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-11-01 11:31:51.290297
"serious brush fire near industrial zone, spreading now. 20 acres affected. ID:8921",HIGH,NEGATIVE,True,FIRE,public,True,2024-11-02 03:37:51.284291
Regular update: Community event in riverside. #7368,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-13 20:32:51.321293
Minor incident: extreme heat affecting north district. Use caution. #8578,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-08 17:40:51.315290
7 aftershocks reported in commercial zone. Magnitude major on Richter scale. ID:7049,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-11-03 00:07:51.285293
Building collapsed in route 27 after major earthquake. 10+ people trapped. Emergency services responding. ID:9255,CRITICAL,PANIC,True,EARTHQUAKE,public,True,2024-10-24 16:54:51.276291
Protest scheduled at industrial zone. Expecting 1200 participants. ID:4019,MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-10-22 09:15:51.299300
6 aftershocks reported in city center. Magnitude critical on Richter scale. ID:7150,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-16 00:11:51.285293
Regular update: Community event in metropolitan area. #4695,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-12 11:20:51.322290
Regular update: Community event in residential district. #9058,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-13 11:18:51.322290
Minor flooding in metropolitan area. Water level risen 2 inches due to lightning. ID:2178,MEDIUM,NEUTRAL,True,FLOOD,public,True,2024-10-24 18:10:51.292292
heavy rain forecast for suburban area. Expected duration: 2 hours. ID:8217,MEDIUM,NEUTRAL,True,OTHER,public,False,2024-10-22 23:34:51.292292
Minor incident: snow affecting route 27. Use caution. #7982,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-11-08 11:31:51.315290
Wildlife alert: severe bear sighted in suburban area. Stay alert. ID:8687,MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-11-06 16:11:51.296292
Water pressure issues reported in central park. 12 households affected. ID:1653,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-06 11:21:51.298305
CRITICAL: massive gas leak detected in metropolitan area. 8 block radius being evacuated within next hour. ID:2488,CRITICAL,PANIC,True,OTHER,twitter,True,2024-11-17 09:12:51.278290
Minor incident: lightning affecting interstate 95. Use caution. #3864,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-10-25 22:19:51.317291
Minor incident: heavy rain affecting downtown. Use caution. #5865,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-12 02:05:51.315290
Regular update: Community event in highway 101. #6817,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-20 07:07:51.323290
dense fog forecast for downtown. Expected duration: 4 hours. ID:9647,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-03 05:44:51.292292
EMERGENCY: extensive chemical spill in route 27. 3 mile evacuation zone. Hazmat responding. ID:8987,CRITICAL,PANIC,True,HAZMAT,news_agency,True,2024-11-17 10:26:51.279290
Small fire contained in interstate 95. 15 acres affected. No evacuations needed. ID:5446,MEDIUM,NEUTRAL,True,FIRE,public,False,2024-10-19 10:23:51.293290
Active shooter at downtown. 6 casualties reported. Police operation ongoing. Stay away! ID:7647,CRITICAL,PANIC,True,VIOLENCE,twitter,True,2024-11-11 22:25:51.280291
"significant brush fire near commercial zone, spreading without delay. 10 acres affected. ID:9380",HIGH,NEGATIVE,True,FIRE,public,True,2024-10-20 13:12:51.284291
Wildlife alert: critical bear sighted in city center. Stay alert. ID:5865,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-16 03:33:51.296292
30 aftershocks reported in east area. Magnitude major on Richter scale. ID:6303,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-15 07:18:51.285293
Regular update: Community event in south side. #5388,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-21 03:31:51.323290
Planned power outage in north district for 20 hours tomorrow. ID:4319,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-05 00:27:51.295291
Regular update: Community event in central park. #6824,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-09 04:32:51.321293
Protest scheduled at commercial zone. Expecting 2500 participants. ID:2859,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-10-24 13:23:51.299300
Hospital in interstate 95 at 2% capacity. Seeking additional resources. ID:9371,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-10-19 10:35:51.285293
Regular update: Community event in route 27. #9200,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-06 07:52:51.323290
"major brush fire near riverside, spreading now. 12 acres affected. ID:6753",HIGH,NEGATIVE,True,FIRE,twitter,True,2024-11-05 04:11:51.284291
2 casualties reported in considerable fire near metropolitan area. Evacuate in next 30 minutes! #wildfire ID:1258,CRITICAL,PANIC,True,FIRE,news_agency,True,2024-11-12 18:04:51.274300
Regular update: Community event in main street. #6232,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-06 21:15:51.323290
Regular update: Community event in downtown. #5532,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-10-29 10:49:51.321293
Beach hazard at residential district: hail causing dangerous conditions. ID:5943,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-15 01:46:51.300291
Minor incident: heavy rain affecting interstate 95. Use caution. #1058,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-10-18 14:40:51.316291
Minor incident: strong winds affecting downtown. Use caution. #4110,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-04 22:57:51.316291
Minor incident: heavy rain affecting west end. Use caution. #5324,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-11-16 04:27:51.316291
Power outage affecting 30k residents in west end after heavy rain. ID:4005,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-01 18:20:51.283292
main street roads flooded due to hail. 25 feet of water reported. ID:1099,HIGH,NEGATIVE,True,FLOOD,public,True,2024-11-13 19:40:51.282296
9 casualties reported in major fire near east area. Evacuate urgently! #wildfire ID:2917,CRITICAL,PANIC,True,FIRE,news_agency,True,2024-10-30 19:53:51.274300
2 casualties reported in extensive fire near central park. Evacuate without delay! #wildfire ID:7342,CRITICAL,PANIC,True,FIRE,public,True,2024-11-09 18:14:51.274300
Regular update: Community event in north district. #6112,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-13 06:38:51.322290
major landslide reported near main street. 8 homes at risk. ID:5214,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-04 00:44:51.291297
Minor incident: lightning affecting commercial zone. Use caution. #4747,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-10-22 04:35:51.317291
"Construction incident at west end. Area secured, 30 workers affected. ID:9127",MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-06 00:29:51.297292
Small fire contained in suburban area. 20 acres affected. No evacuations needed. ID:3899,MEDIUM,NEUTRAL,True,FIRE,emergency_service,True,2024-10-20 15:01:51.293290
Traffic delay on west end: 7 minute backup due to severe accident. ID:1429,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-10-31 23:41:51.294292
ALERT: devastating tornado approaching suburban area. 30 minutes to seek shelter! #tornado ID:1731,CRITICAL,PANIC,True,TORNADO,twitter,False,2024-10-28 02:33:51.275300
CRITICAL: massive gas leak detected in highway 101. 8 block radius being evacuated now. ID:3548,CRITICAL,PANIC,True,OTHER,public,True,2024-11-12 12:36:51.278290
Regular update: Community event in route 27. #4298,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-10-30 09:31:51.322290
substantial accident on interstate 95: 15 vehicles involved. Multiple injuries. Avoid area urgently. ID:6111,CRITICAL,PANIC,True,OTHER,news_agency,False,2024-11-11 08:19:51.279290
Minor incident: ice affecting harbor area. Use caution. #5052,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-10-20 04:25:51.315290
Small fire contained in south side. 15 acres affected. No evacuations needed. ID:5205,MEDIUM,NEUTRAL,True,FIRE,public,True,2024-11-07 12:52:51.293290
Evacuation center at highway 101 reaching capacity. 9 people sheltered. ID:7113,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-13 03:55:51.290297
Minor flooding in suburban area. Water level risen 2 inches due to hail. ID:3254,MEDIUM,NEUTRAL,True,FLOOD,news_agency,True,2024-11-05 01:23:51.292292
Minor flooding in main street. Water level risen 2 inches due to extreme heat. ID:4882,MEDIUM,NEUTRAL,True,FLOOD,news_agency,True,2024-11-13 16:42:51.292292
Water pressure issues reported in route 27. 15 households affected. ID:3518,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-01 00:21:51.298305
Water pressure issues reported in interstate 95. 30 households affected. ID:4461,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-31 21:55:51.298305
Minor incident: lightning affecting west end. Use caution. #2766,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-10-28 06:40:51.316291
Minor incident: severe storm affecting interstate 95. Use caution. #1026,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-15 20:42:51.315290
Regular update: Community event in riverside. #7042,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-15 11:23:51.323290
ice forecast for north district. Expected duration: 8 hours. ID:1146,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-13 07:00:51.292292
Water pressure issues reported in suburban area. 2 households affected. ID:2009,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-10-27 10:14:51.298305
20 aftershocks reported in route 27. Magnitude massive on Richter scale. ID:2758,HIGH,NEGATIVE,True,OTHER,public,False,2024-10-27 14:07:51.285293
Missing person in east area: Last seen 10 hours ago during dense fog. ID:5986,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-10-30 14:28:51.287291
15 casualties reported in critical fire near highway 101. Evacuate without delay! #wildfire ID:3741,CRITICAL,PANIC,True,FIRE,news_agency,False,2024-11-14 12:20:51.274300
Missing person in main street: Last seen 20 hours ago during dense fog. ID:9544,HIGH,NEGATIVE,True,OTHER,public,True,2024-10-22 09:16:51.287291
"Construction incident at north district. Area secured, 10 workers affected. ID:9095",MEDIUM,NEUTRAL,True,OTHER,emergency_service,False,2024-11-11 19:40:51.297292
Regular update: Community event in downtown. #1123,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-17 08:29:51.323290
"severe brush fire near city center, spreading within next hour. 6 acres affected. ID:3632",HIGH,NEGATIVE,True,FIRE,news_agency,True,2024-11-02 17:33:51.284291
Regular update: Community event in harbor area. #3207,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-10-28 18:09:51.323290
Small fire contained in metropolitan area. 8 acres affected. No evacuations needed. ID:4656,MEDIUM,NEUTRAL,True,FIRE,news_agency,True,2024-10-20 13:50:51.293290
Active shooter at riverside. 5 casualties reported. Police operation ongoing. Stay away! ID:6039,CRITICAL,PANIC,True,VIOLENCE,public,True,2024-11-09 12:37:51.280291
Power outage affecting 30k residents in commercial zone after strong winds. ID:6318,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-07 04:15:51.283292
ALERT: massive tornado approaching north district. 4 minutes to seek shelter! #tornado ID:4448,CRITICAL,PANIC,True,TORNADO,public,False,2024-10-28 11:22:51.275300
Dam failure imminent at highway 101! 8 communities at risk. Evacuate now! #flood ID:2296,CRITICAL,PANIC,True,FLOOD,public,True,2024-11-07 08:50:51.281293
Regular update: Community event in city center. #5462,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-04 20:13:51.323290
Beach hazard at east area: strong winds causing dangerous conditions. ID:9279,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-10 04:15:51.300291
Minor incident: heavy rain affecting riverside. Use caution. #2672,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-03 09:47:51.316291
Active shooter at central park. 30 casualties reported. Police operation ongoing. Stay away! ID:8515,CRITICAL,PANIC,True,VIOLENCE,emergency_service,True,2024-11-10 18:20:51.280291
